39,Private,61475.0,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Self-emp-not-inc,12369.0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,>50K
27,Local-gov,48623.0,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
57,Private,297022.0,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
28,Private,30242.0,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,60,Japan,>50K
44,Private,404332.0,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,35,United-States,<=50K
48,Private,518096.0,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,United-States,<=50K
35,Private,26352.0,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
26,Private,54066.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
19,Private,177094.0,Some-college,10,Married-civ-spouse,Tech-support,Other-relative,White,Male,0,0,45,United-States,<=50K
76,Private,304379.0,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,24,United-States,<=50K
40,Private,292279.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,<=50K
41,Private,486991.0,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,54,United-States,<=50K
34,Self-emp-not-inc,165450.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,2603,30,United-States,<=50K
30,Self-emp-not-inc,256711.0,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,7688,0,65,United-States,<=50K
68,Self-emp-not-inc,1006753.0,Preschool,1,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
45,Self-emp-not-inc,228203.0,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
20,Private,167556.0,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,14344,0,30,United-States,<=50K
32,?,200112.0,HS-grad,9,Divorced,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
50,Self-emp-not-inc,285166.0,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,84,United-States,>50K
25,Private,126209.0,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,60,United-States,>50K
59,Private,366731.0,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
61,Self-emp-not-inc,346545.0,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,7688,0,50,United-States,>50K
43,Private,304107.0,Some-college,10,Widowed,Sales,Not-in-family,White,Male,0,0,42,United-States,<=50K
40,Local-gov,277555.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,75,United-States,>50K
19,Private,350030.0,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,>50K
28,Private,265909.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,203426.0,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
25,?,187864.0,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,Female,3325,0,50,South,>50K
43,Federal-gov,128286.0,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,60,United-States,<=50K
24,Private,180901.0,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Scotland,<=50K
53,Private,247091.0,Masters,14,Separated,Sales,Not-in-family,White,Female,99999,0,10,United-States,<=50K
46,Private,173274.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,45,United-States,>50K
48,Private,351882.0,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,>50K
21,?,60629.0,Some-college,10,Widowed,?,Unmarried,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
24,Private,120989.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,56,United-States,<=50K
25,Private,239761.0,HS-grad,9,Never-married,Exec-managerial,Own-child,Black,Male,0,0,40,Germany,<=50K
58,Private,141682.0,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,76834.0,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,<=50K
51,Private,448370.0,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,Black,Female,0,0,40,United-States,<=50K
18,Private,221550.0,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,1590,30,United-States,>50K
68,?,152030.0,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,80243.0,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
54,Private,199327.0,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,Other,Female,0,0,20,Mexico,<=50K
27,Self-emp-not-inc,188335.0,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
65,Private,137830.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,32577.0,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,54,United-States,>50K
42,Private,145659.0,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,295688.0,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,40,Puerto-Rico,<=50K
41,Private,225421.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,129328.0,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,>50K
23,Private,229450.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,1669,50,United-States,<=50K
57,Private,202205.0,10th,6,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,>50K
59,Local-gov,192698.0,HS-grad,9,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
53,Local-gov,134514.0,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Private,380114.0,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K
38,Private,300654.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
55,Private,438795.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
30,Self-emp-not-inc,91970.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,40,Canada,<=50K
34,Private,204641.0,Some-college,10,Widowed,Handlers-cleaners,Unmarried,White,Female,0,625,40,United-States,>50K
52,Private,195340.0,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,?,<=50K
30,Private,205919.0,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,>50K
20,?,295363.0,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,24,United-States,<=50K
19,?,324662.0,Some-college,10,Divorced,?,Own-child,White,Female,0,0,35,United-States,<=50K
43,Self-emp-inc,139759.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
73,Local-gov,20909.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,10,United-States,>50K
31,Private,249379.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,<=50K
26,Private,218025.0,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K
48,Private,110388.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,38,United-States,<=50K
52,Private,145974.0,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
30,Private,166934.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1485,20,United-States,<=50K
38,Private,170302.0,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,70,United-States,<=50K
18,Private,284511.0,12th,8,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,89236.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,38,United-States,<=50K
29,Private,128155.0,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,152902.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
30,Private,346097.0,Some-college,10,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Female,0,0,48,United-States,>50K
29,Private,209633.0,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
41,Private,87871.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,8,United-States,<=50K
48,Self-emp-not-inc,132655.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
19,Private,351408.0,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,16,United-States,<=50K
40,Private,275550.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K
68,Local-gov,114707.0,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Female,0,0,90,United-States,<=50K
23,Private,113156.0,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Female,27828,0,40,United-States,<=50K
59,Private,158093.0,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50K
49,Federal-gov,383069.0,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,>50K
90,Self-emp-not-inc,13878.0,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,2559,12,United-States,<=50K
43,Private,156658.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,Canada,>50K
53,Private,173145.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,242269.0,Bachelors,13,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,37,United-States,<=50K
26,Private,27788.0,Bachelors,13,Separated,Exec-managerial,Other-relative,White,Female,0,0,15,United-States,<=50K
20,Private,144858.0,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
25,State-gov,302129.0,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,>50K
38,Local-gov,308446.0,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,38,United-States,<=50K
23,Private,190861.0,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,<=50K
51,Self-emp-not-inc,19758.0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
39,Private,105042.0,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,3103,0,50,United-States,>50K
34,Private,175785.0,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,55,United-States,<=50K
66,Local-gov,354396.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,20,United-States,<=50K
20,?,185316.0,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,8,United-States,<=50K
21,Private,99181.0,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,70,United-States,<=50K
59,Private,196605.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
46,Self-emp-not-inc,309668.0,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
44,Private,314199.0,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K
19,Private,305903.0,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,25,United-States,<=50K
31,Private,174204.0,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,38682.0,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,<=50K
35,Private,139767.0,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Taiwan,<=50K
30,Private,221245.0,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
76,Self-emp-not-inc,227147.0,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,<=50K
29,Local-gov,24758.0,Some-college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,1668,40,Vietnam,<=50K
55,Self-emp-not-inc,282668.0,Doctorate,16,Separated,Prof-specialty,Unmarried,White,Female,0,0,72,United-States,>50K
21,Private,157064.0,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
19,Self-emp-not-inc,163801.0,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Male,0,0,25,United-States,<=50K
39,Private,135689.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1902,40,United-States,<=50K
30,Private,221768.0,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,66,United-States,<=50K
50,Self-emp-not-inc,184728.0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,Private,177983.0,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,32,United-States,<=50K
42,Private,203463.0,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,15024,0,60,United-States,>50K
31,Self-emp-not-inc,118470.0,10th,6,Never-married,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Private,172397.0,HS-grad,9,Separated,Farming-fishing,Own-child,White,Male,0,0,40,Mexico,<=50K
27,Private,267870.0,Bachelors,13,Separated,Prof-specialty,Other-relative,White,Female,0,0,50,United-States,>50K
28,Private,116084.0,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,United-States,<=50K
62,Private,127805.0,9th,5,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K
52,Local-gov,344213.0,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,24,United-States,<=50K
55,State-gov,182456.0,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,112200.0,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
19,Private,368438.0,HS-grad,9,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Male,0,0,40,?,<=50K
41,Local-gov,30759.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,200799.0,HS-grad,9,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,60,United-States,<=50K
37,Private,234064.0,Bachelors,13,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,>50K
36,Private,434985.0,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,>50K
48,Self-emp-inc,37016.0,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1485,60,Italy,>50K
52,Self-emp-not-inc,89270.0,HS-grad,9,Never-married,Farming-fishing,Unmarried,Black,Female,0,0,55,United-States,>50K
35,Without-pay,180206.0,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,54,Canada,<=50K
41,Private,103585.0,Some-college,10,Separated,Farming-fishing,Not-in-family,White,Male,0,0,41,United-States,>50K
23,Private,376939.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,<=50K
59,Private,185458.0,Bachelors,13,Never-married,Sales,Unmarried,White,Female,0,0,40,United-States,>50K
33,State-gov,327963.0,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,60,United-States,<=50K
76,Private,38730.0,Masters,14,Separated,Prof-specialty,Not-in-family,White,Female,0,0,13,United-States,<=50K
30,Private,81997.0,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Ecuador,>50K
40,Private,206184.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,2444,32,United-States,<=50K
56,Local-gov,352493.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,1977,40,United-States,<=50K
30,Self-emp-inc,212212.0,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
32,Private,188093.0,11th,7,Married-spouse-absent,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,0,0,23,United-States,<=50K
34,Self-emp-not-inc,42795.0,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
50,Private,133821.0,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
30,Local-gov,12397.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,40,United-States,<=50K
32,Private,173685.0,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,1887,48,United-States,<=50K
22,Private,110525.0,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,30,United-States,<=50K
37,Private,177153.0,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
61,Private,427316.0,12th,8,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
36,Private,113782.0,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,297598.0,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,40,United-States,<=50K
50,State-gov,201355.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
53,Self-emp-not-inc,116415.0,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,72,United-States,<=50K
23,Private,189142.0,5th-6th,3,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,>50K
27,Private,211196.0,HS-grad,9,Never-married,Sales,Not-in-family,Black,Male,0,0,20,United-States,<=50K
23,Local-gov,190317.0,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,35,United-States,<=50K
27,Private,208279.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,50,Jamaica,<=50K
26,Private,15729.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,96,United-States,<=50K
51,Private,118693.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
72,Private,104991.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,25,United-States,<=50K
40,Private,244757.0,Some-college,10,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
32,Self-emp-not-inc,198367.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,>50K
82,Local-gov,121779.0,7th-8th,4,Divorced,Handlers-cleaners,Unmarried,White,Male,0,625,92,Columbia,<=50K
32,Private,200858.0,11th,7,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,38,Mexico,<=50K
61,State-gov,141526.0,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,32,United-States,<=50K
21,Local-gov,298220.0,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,<=50K
27,Private,343181.0,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
54,Private,256122.0,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,Black,Female,0,0,35,United-States,<=50K
70,Private,193900.0,11th,7,Separated,Transport-moving,Unmarried,White,Male,0,0,5,United-States,<=50K
33,Private,219090.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3411,0,65,United-States,<=50K
35,Private,297568.0,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,0,0,65,United-States,<=50K
55,Private,219338.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,55,United-States,<=50K
38,Private,99747.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,25,Canada,<=50K
27,Private,233105.0,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,37,United-States,<=50K
51,Private,132515.0,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
23,?,165672.0,Assoc-acdm,12,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
35,Private,212943.0,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,<=50K
48,Local-gov,84936.0,Bachelors,13,Widowed,Other-service,Unmarried,Black,Female,0,0,52,United-States,<=50K
45,Federal-gov,115488.0,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
60,Private,209480.0,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
42,?,182804.0,HS-grad,9,Divorced,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
46,Private,175247.0,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,17,United-States,<=50K
21,State-gov,65095.0,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Female,0,0,35,United-States,<=50K
17,?,12459.0,11th,7,Never-married,?,Own-child,White,Male,0,0,32,United-States,<=50K
46,Self-emp-inc,146476.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
27,Private,198424.0,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,48,United-States,>50K
31,Local-gov,166726.0,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Female,0,0,41,United-States,<=50K
31,Private,94660.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,280948.0,Some-college,10,Never-married,Exec-managerial,Other-relative,White,Male,0,0,40,United-States,>50K
43,Private,223846.0,Bachelors,13,Divorced,Other-service,Unmarried,White,Female,0,0,60,United-States,>50K
21,Private,106519.0,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
17,Private,378808.0,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,Columbia,<=50K
34,State-gov,93281.0,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Self-emp-inc,222395.0,12th,8,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,<=50K
32,Private,188732.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,18274.0,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,45,United-States,<=50K
